#
#   VizieR Astronomical Server vizier.unistra.fr
#    Date: 2025-12-15T04:11:56 [V7.5.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-12-15T04:11:56	  Query execution date
#INFO	request=https://vizier.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=9999&-out.all=2&-order=I&-out.src=J/ApJS/234/35/table4&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/234/35/table4&-out=Name&-out=Np&-out=RAJ2000&-out=DEJ2000&-out=Gal&-out=NUVFlux&-out=e_NUVFlux&-out=FUVFlux&-out=e_FUVFlux&-out=3.6Flux&-out=e_3.6Flux&-out=4.5Flux&-out=e_4.5Flux&-out=5.8Flux&-out=e_5.8Flux&-out=8Flux&-out=e_8Flux&-out=24Flux&-out=e_24Flux&-out=uFlux&-out=e_uFlux&-out=gFlux&-out=e_gFlux&-out=rFlux&-out=e_rFlux&-out=iFlux&-out=e_iFlux&-out=zFlux&-out=e_zFlux&-out=Ha+Cont&-out=e_Ha+Cont&-out=Ha&-out=e_Ha&-out=HFlux&-out=e_HFlux&-out=JFlux&-out=e_JFlux&-out=KsFlux&-out=e_KsFlux&-out=SED&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22340035
#Name: J/ApJS/234/35
#Title: Stellar population synthesis of clumps (Zaragoza-Cardiel+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apjs/234/35	    IVOID of underlying data collection
#INFO	creator=Zaragoza-Cardiel J.	    First author or institution
#INFO	cites=bibcode:2018ApJS..234...35Z	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/234/35	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22340035	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-11	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_234_35_table4:
#Name: J/ApJS/234/35/table4
#Title: GALEX, Spitzer, SDSS, H{alpha}, and 2MASS photometry for the clumps
#Column	Name	(a27)	Name of the identified clump	[ucd=meta.id;meta.main]
#Column	Np	(I3)	Output parameters for this clump (link to table 5)	[ucd=meta.ref.url]
#Column	RAJ2000	(F11.7)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F14.10)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Gal	(A9)	Name of the galaxy	[ucd=meta.id.parent]
#Column	NUVFlux	(F8.4)	[0.001/115]? GALEX NUV band flux	[ucd=phot.flux.density;em.UV.200-300nm]
#Column	e_NUVFlux	(F7.4)	[0.0001/0.2]? Error in NUVFlux (G2)	[ucd=stat.error]
#Column	FUVFlux	(F10.7)	[0.001/86.7]? GALEX FUV band flux	[ucd=phot.flux.density;em.UV.100-200nm]
#Column	e_FUVFlux	(F10.7)	[2e-07/0.1]? Error in FUVFlux (G2)	[ucd=stat.error]
#Column	3.6Flux	(F9.4)	[0.003/2692]? Spitzer/IRAC 3.6um band flux	[ucd=phot.mag;em.IR.3-4um]
#Column	e_3.6Flux	(F7.4)	[0.0004/0.3]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	4.5Flux	(F9.4)	[0.003/1697] Spitzer/IRAC 4.5um band flux	[ucd=phot.mag;em.IR.4-8um]
#Column	e_4.5Flux	(F7.4)	[0.0004/0.2]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	5.8Flux	(F8.3)	[0.01/2777]? Spitzer/IRAC 5.8um band flux	[ucd=phot.flux.density;em.IR.4-8um]
#Column	e_5.8Flux	(F6.3)	[0.001/0.5]? Error in 5.8Flux (G2)	[ucd=stat.error]
#Column	8Flux	(F8.3)	[0.02/5358] Spitzer/IRAC 8um band flux	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_8Flux	(F6.3)	[0.002/2]? Error in 8Flux (G2)	[ucd=stat.error]
#Column	24Flux	(F8.3)	[0.06/8890]? Spitzer/MIPS 24um band flux	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_24Flux	(F5.2)	[0/20]? Error in 24Flux (G2)	[ucd=stat.error]
#Column	uFlux	(F8.4)	[0.009/540]? SDSS u band flux	[ucd=phot.flux.density;em.opt.U]
#Column	e_uFlux	(F7.4)	[0.0009/0.2]? Error in uFlux (G2)	[ucd=stat.error]
#Column	gFlux	(F9.4)	[0.004/1171]? SDSS g band flux	[ucd=phot.mag;em.opt.B]
#Column	e_gFlux	(F7.4)	[0.0006/0.3]? Error in gFlux (G2)	[ucd=stat.error]
#Column	rFlux	(F9.4)	[0.007/2142]? SDSS r band flux	[ucd=phot.flux.density;em.opt.R]
#Column	e_rFlux	(F7.4)	[0.0008/1]? Error in rFlux (G2)	[ucd=stat.error]
#Column	iFlux	(F8.3)	[0.01/2992]? SDSS i band flux	[ucd=phot.flux.density;em.opt.I]
#Column	e_iFlux	(F6.3)	[0.001/1]? Error in iFlux (G2)	[ucd=stat.error]
#Column	zFlux	(F8.3)	[0.03/3744]? SDSS z band flux	[ucd=phot.mag;em.opt.I]
#Column	e_zFlux	(F6.3)	[0.003/0.5]? Error in zFlux (G2)	[ucd=stat.error]
#Column	Ha+Cont	(F9.4)	[0.02/3470]? Halpha plus continuum flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha+Cont	(F7.4)	[0.00001/1]? Error in Ha+Cont (G2)	[ucd=stat.error]
#Column	Ha	(E11.4)	[/1.3e-11]? Halpha continuum subtracted flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha	(F7)	[/8e-15]? Error in Ha	[ucd=stat.error]
#Column	HFlux	(F8.3)	[0.05/6193]? 2MASS H band flux	[ucd=phot.flux.density;em.IR.H]
#Column	e_HFlux	(F6.3)	[0.009/1]? Error in HFlux (G2)	[ucd=stat.error]
#Column	JFlux	(F8.3)	[0.03/5184]? 2MASS J band flux	[ucd=phot.mag;em.IR.J]
#Column	e_JFlux	(F6.3)	[0.006/0.9]? Error in JFlux (G2)	[ucd=stat.error]
#Column	KsFlux	(F8.3)	[0.06/5085]? 2MASS Ks band flux	[ucd=phot.mag;em.IR.K]
#Column	e_KsFlux	(F6.3)	[0.009/1]? Error in KsFlux (G2)	[ucd=stat.error]
#Column	SED	(A3)	UV-FIR SED plot of this source	[ucd=meta.ref.url]
Name	Np	RAJ2000	DEJ2000	Gal	NUVFlux	e_NUVFlux	FUVFlux	e_FUVFlux	3.6Flux	e_3.6Flux	4.5Flux	e_4.5Flux	5.8Flux	e_5.8Flux	8Flux	e_8Flux	24Flux	e_24Flux	uFlux	e_uFlux	gFlux	e_gFlux	rFlux	e_rFlux	iFlux	e_iFlux	zFlux	e_zFlux	Ha+Cont	e_Ha+Cont	Ha	e_Ha	HFlux	e_HFlux	JFlux	e_JFlux	KsFlux	e_KsFlux	SED
NGC4321_2_spiral_disk_1_0  	  1	185.6964600	+15.8255070000	         	  0.4700	 0.0040	 0.3390000	 0.0030000	   4.6600	 0.0200	   3.3300	 0.0100	  15.470	 0.040	  45.000	 0.100	  71.800	 0.30	  0.7360	 0.0030	   1.7500	 0.0100	   2.7300	 0.0300	   3.070	 0.030	   3.160	 0.030	   5.0700	 0.0300	 1.2330e-13	  6e-16	   5.000	 0.100	   5.360	 0.080	   4.700	 0.100	SED
NGC4321_20_spiral_disk_1_0 	  1	185.7205900	+15.7936170000	         	  0.4840	 0.0020	 0.4040000	 0.0010000	   1.8240	 0.0080	   1.3320	 0.0060	   5.340	 0.020	  15.190	 0.050	  14.200	 0.10	  0.5370	 0.0020	   1.0890	 0.0020	   1.4380	 0.0040	   1.529	 0.005	   1.121	 0.007	   1.9600	 0.0200	 2.7100e-14	  5e-16	   2.250	 0.080	   2.290	 0.050	   1.670	 0.070	SED
NGC4321_21_spiral_disk_1_0 	  1	185.7542600	+15.8454030000	         	  0.2060	 0.0020	 0.1760000	 0.0020000	   1.2200	 0.0100	   0.9220	 0.0080	   6.510	 0.030	  21.480	 0.060	  15.400	 0.20	  0.3390	 0.0020	   0.3830	 0.0020	   0.5430	 0.0030	   0.514	 0.003	   0.441	 0.006	   1.5200	 0.0200	 4.8600e-14	  5e-16	   0.540	 0.060	   1.190	 0.050	   0.430	      	SED
NGC4321_22_spiral_disk_1_0 	  1	185.7563200	+15.8396460000	         	  0.1680	 0.0020	 0.1420000	 0.0020000	   1.0700	 0.0100	   0.7020	 0.0090	   3.640	 0.030	  12.410	 0.070	   7.100	 0.20	  0.2420	 0.0020	   0.4160	 0.0020	   0.6050	 0.0030	   0.669	 0.003	   0.852	 0.006	   1.0800	 0.0200	 2.4500e-14	  5e-16	   1.740	 0.060	   1.180	 0.050	   2.920	 0.060	SED
NGC4321_23_spiral_disk_1_0 	  1	185.7450000	+15.8159160000	         	  0.8210	 0.0030	 0.5380000	 0.0020000	   9.6760	 0.0070	   6.8970	 0.0060	  26.140	 0.060	  79.500	 0.100	  82.200	 0.50	  1.2550	 0.0030	   2.4290	 0.0040	   4.3720	 0.0080	   6.090	 0.010	   5.470	 0.010	   7.2700	 0.0400	 1.2470e-13	  6e-16	  14.800	 0.100	  13.700	 0.100	  12.500	 0.100	SED
NGC4321_24_spiral_disk_1_0 	  1	185.7482900	+15.8213720000	         	  0.5500	 0.0040	 0.3620000	 0.0030000	   8.2200	 0.0100	   5.7200	 0.0100	  18.900	 0.060	  54.200	 0.100	  59.900	 0.60	  0.9200	 0.0030	   2.9180	 0.0050	   5.6200	 0.0080	   7.430	 0.010	   7.100	 0.010	   6.9000	 0.0400	 5.9800e-14	  6e-16	  14.000	 0.100	  14.990	 0.090	  13.200	 0.100	SED
NGC4321_25_spiral_disk_1_0 	  1	185.7383500	+15.8022330000	         	  0.6700	 0.0050	 0.4470000	 0.0040000	   6.0800	 0.0300	   4.5600	 0.0200	  24.690	 0.050	  76.300	 0.100	 101.200	 0.40	  1.1680	 0.0030	   1.9760	 0.0050	   2.8380	 0.0070	   3.002	 0.008	   3.740	 0.010	   4.7500	 0.0400	 1.0530e-13	  6e-16	   7.400	 0.100	   5.100	 0.100	   6.500	 0.100	SED
NGC4321_26_spiral_disk_1_0 	  1	185.7674100	+15.8421530000	         	  0.0960	 0.0020	 0.0770000	 0.0020000	   1.2080	 0.0060	   0.8010	 0.0070	   1.840	 0.020	   4.970	 0.040	   3.000	 0.10	  0.0140	       	   0.6140	 0.0030	   0.9310	 0.0040	   0.919	 0.004	   0.048	      	   0.8900	 0.0200	 2.1000e-15	  5e-16	   0.770	 0.050	   0.700	 0.050	   0.750	 0.050	SED
NGC4321_27_spiral_disk_1_0 	  1	185.7483100	+15.8022790000	         	  0.7500	 0.0040	 0.6240000	 0.0030000	   3.2800	 0.0200	   2.1800	 0.0200	   8.690	 0.050	  26.300	 0.100	  30.400	 0.40	  1.0490	 0.0030	   1.9990	 0.0040	   2.5730	 0.0060	   2.834	 0.007	   3.440	 0.010	   3.2000	 0.0300	 4.0800e-14	  5e-16	   5.200	 0.100	   4.510	 0.090	   4.100	 0.100	SED
NGC4321_28_spiral_disk_1_0 	  1	185.7627300	+15.8135760000	         	  0.1290	 0.0010	 0.0880000	 0.0010000	   1.8300	 0.0200	   1.0900	 0.0100	   3.900	 0.030	  12.210	 0.060	   7.900	 0.20	  0.2210	 0.0020	   0.6640	 0.0030	   1.0650	 0.0040	   1.268	 0.006	   1.339	 0.009	   1.2100	 0.0300	 6.7000e-15	  5e-16	   2.410	 0.080	   2.070	 0.070	   2.640	 0.080	SED
NGC4321_29_spiral_disk_1_0 	  1	185.7777200	+15.8347800000	         	  0.0591	 0.0008	 0.0743000	 0.0009000	   0.7790	 0.0060	   0.3360	 0.0050	   0.830	 0.020	   2.810	 0.030	   1.810	 0.09	  0.0110	       	   0.2320	 0.0010	   0.2700	 0.0020	   0.172	 0.003	   0.041	      	   0.5300	       	 1.3000e-15	       	   0.300	      	   0.240	      	   0.320	      	SED
NGC4321_3_spiral_disk_1_0  	  1	185.7027800	+15.8350840000	         	  0.7890	 0.0040	 0.6070000	 0.0030000	   4.8300	 0.0300	   3.3000	 0.0200	  14.920	 0.050	  47.300	 0.100	  45.500	 0.50	  1.1900	 0.0060	   2.3100	 0.0200	   3.1900	 0.0200	   3.570	 0.030	   4.370	 0.030	   4.8800	 0.0400	 9.3200e-14	  6e-16	   7.000	 0.100	   6.200	 0.100	   7.300	 0.100	SED
NGC4321_30_spiral_disk_1_0 	  0	185.7722600	+15.8237110000	         	  0.0980	 0.0010	 0.1060000	 0.0010000	   1.2000	 0.0100	   0.6670	 0.0080	   1.240	 0.020	   4.350	 0.040	   2.600	 0.10	  0.1590	 0.0020	   0.5660	 0.0020	   0.8710	 0.0030	   0.942	 0.005	   0.426	 0.008	   1.0500	 0.0200	 7.7000e-15	  4e-16	   1.230	 0.060	   1.440	 0.050	   0.670	 0.050	SED
NGC4321_4_spiral_disk_1_0  	  1	185.7084400	+15.8394860000	         	  0.9180	 0.0050	 0.6790000	 0.0040000	   4.2600	 0.0300	   2.9500	 0.0200	  13.860	 0.050	  43.600	 0.100	  33.500	 0.40	  1.2800	 0.0070	   2.7300	 0.0300	   3.1800	 0.0300	   3.500	 0.050	   4.070	 0.060	   4.7200	 0.0400	 8.4300e-14	  6e-16	   7.100	 0.100	   5.400	 0.100	   6.500	 0.100	SED
NGC4321_5_spiral_disk_1_0  	  1	185.6923400	+15.8083820000	         	  0.3040	 0.0010	 0.2720000	 0.0010000	   1.6600	 0.0100	   1.1920	 0.0070	   6.440	 0.020	  19.740	 0.050	  12.300	 0.20	  0.4860	 0.0020	   0.9820	 0.0020	   1.1870	 0.0030	   1.269	 0.003	   1.381	 0.006	   1.8700	 0.0200	 3.9800e-14	  5e-16	   2.330	 0.060	   2.110	 0.040	   1.970	 0.060	SED
NGC4321_6_spiral_disk_1_0  	  1	185.7185000	+15.8583830000	         	  0.2050	 0.0020	 0.1940000	 0.0020000	   1.4400	 0.0100	   1.0120	 0.0070	   3.710	 0.030	  10.770	 0.060	   6.800	 0.20	  0.1510	 0.0030	   0.6000	 0.0100	   0.8200	 0.0400	   1.020	 0.050	   0.510	      	   1.4000	 0.0200	 2.6200e-14	  5e-16	   1.410	 0.070	   1.820	 0.050	   1.880	 0.070	SED
NGC4321_7_spiral_disk_1_0  	  1	185.7168400	+15.8464930000	         	  0.4470	 0.0040	 0.3670000	 0.0030000	   2.9200	 0.0200	   1.9700	 0.0200	   3.020	 0.040	   7.100	 0.100	   5.300	 0.30	  0.4370	 0.0070	   1.5800	 0.0300	   2.4400	 0.0300	   3.020	 0.050	   1.830	 0.060	   2.8700	 0.0300	 2.1500e-14	  6e-16	   4.700	 0.100	   6.000	 0.100	   3.100	 0.100	SED
NGC4321_8_spiral_disk_1_0  	  1	185.7144600	+15.8259000000	         	  1.5430	 0.0070	 0.9850000	 0.0040000	   9.9300	 0.0300	   6.9400	 0.0200	  30.010	 0.050	  88.300	 0.100	 102.700	 0.50	  2.1460	 0.0060	   3.7000	 0.0100	   5.5600	 0.0200	   7.220	 0.030	   8.060	 0.030	   7.9900	 0.0400	 1.3230e-13	  6e-16	  15.200	 0.100	  14.600	 0.100	  15.100	 0.100	SED
NGC4321_9_spiral_disk_1_0  	  1	185.7374100	+15.8624230000	         	  0.4880	 0.0020	 0.4220000	 0.0020000	   1.4150	 0.0090	   0.9910	 0.0060	   5.460	 0.020	  17.390	 0.050	  14.600	 0.10	  0.6040	 0.0020	   1.0870	 0.0020	   1.2080	 0.0030	   1.123	 0.004	   1.175	 0.008	   2.5200	 0.0200	 6.7700e-14	  4e-16	   1.730	 0.060	   1.820	 0.040	   1.840	 0.060	SED
NGC4450_1_spiral_disk_1_0  	  1	187.1121300	+17.0823600000	         	  0.1310	 0.0020	          	          	   6.1300	 0.0100	   3.8300	 0.0100	   4.920	 0.020	   7.760	 0.020	   6.600	 0.10	  0.4180	 0.0090	   2.6800	 0.0500	   5.0000	 0.1000	   7.100	 0.100	   7.900	 0.200	   5.9600	 0.0300	 2.6700e-14	  4e-16	  16.800	 0.100	  12.600	 0.080	  11.500	 0.100	SED
NGC4450_2_spiral_disk_1_0  	  1	187.1222500	+17.0985380000	         	  0.1880	 0.0010	          	          	   9.1300	 0.0200	   5.7100	 0.0100	   6.650	 0.020	  12.130	 0.030	   8.730	 0.09	  0.6430	 0.0040	   3.4200	 0.0100	   6.8800	 0.0300	   9.650	 0.040	  11.960	 0.050	   8.7900	 0.0300	 6.2000e-14	  4e-16	  24.900	 0.100	  18.300	 0.080	  17.690	 0.090	SED
NGC4450_3_spiral_disk_1_0  	  1	187.1218100	+17.0923490000	         	  0.3330	 0.0020	          	          	  22.3800	 0.0300	  13.9600	 0.0200	  13.540	 0.030	  18.040	 0.050	  15.000	 0.10	  1.5410	 0.0090	   8.2400	 0.0500	  17.2000	 0.1000	  24.600	 0.100	  31.300	 0.200	  21.2100	 0.0400	 1.1860e-13	  4e-16	  61.300	 0.200	  47.300	 0.100	  46.900	 0.100	SED
NGC4450_4_spiral_disk_1_0  	  1	187.1189900	+17.0729790000	         	  0.0194	 0.0009	          	          	  11.7000	 0.0200	   7.0800	 0.0200	   7.960	 0.030	   9.930	 0.030	   5.600	 0.10	  0.6900	 0.0040	   4.0500	 0.0200	   8.5600	 0.0400	  12.350	 0.060	  15.130	 0.070	   8.6400	 0.0400	 5.3000e-15	  4e-16	  29.400	 0.100	  23.500	 0.100	  21.200	 0.100	SED
NGC4450_5_spiral_disk_1_0  	  1	187.1227100	+17.0583800000	         	  0.0677	 0.0005	          	          	   1.7100	 0.0200	   0.9900	 0.0100	   0.780	 0.020	   1.760	 0.020	   0.910	 0.05	  0.1680	 0.0020	   1.0250	 0.0030	   1.7400	 0.0050	   2.270	 0.007	   1.760	 0.010	   1.9000	       	 9.6000e-16	       	   4.600	 0.100	   3.440	 0.070	   2.920	 0.090	SED
NGC4450_6_spiral_disk_1_0  	  1	187.1293700	+17.0567050000	         	  0.0477	 0.0005	          	          	   1.7000	 0.0200	   0.9900	 0.0100	   0.920	 0.020	   1.840	 0.020	   0.960	 0.05	  0.0880	 0.0020	   0.6400	 0.0040	   1.2920	 0.0060	   1.687	 0.008	   1.300	 0.010	   1.7500	 0.0200	 5.8000e-15	  3e-16	   5.060	 0.090	   2.880	 0.070	   2.130	 0.080	SED
NGC4559_1_spiral_disk_1_0  	  1	188.9652900	+27.9796220000	         	  1.1920	 0.0060	 0.8900000	 0.0050000	   4.2800	 0.0200	   2.7100	 0.0100	   7.470	 0.030	  20.620	 0.040	  18.300	 0.10	  1.5840	 0.0030	   3.8210	 0.0060	   5.0020	 0.0080	   5.168	 0.009	   4.040	 0.010	         	       	           	       	   5.000	 0.100	   6.270	 0.080	   4.100	 0.100	SED
NGC4559_2_spiral_disk_1_0  	  1	188.9797900	+27.9888130000	         	  1.5250	 0.0050	 1.2230000	 0.0040000	   5.4900	 0.0200	   3.7700	 0.0100	  11.580	 0.030	  29.120	 0.040	  52.600	 0.20	  2.3480	 0.0030	   4.5610	 0.0050	   5.7990	 0.0070	   6.023	 0.008	   5.660	 0.010	         	       	           	       	   7.500	 0.100	   8.080	 0.080	   6.300	 0.100	SED
NGC4559_3_spiral_disk_1_0  	  1	188.9794700	+27.9674200000	         	  1.7710	 0.0070	 1.2730000	 0.0060000	  18.5600	 0.0300	  12.3800	 0.0200	  30.830	 0.060	  75.200	 0.100	  66.300	 0.40	  3.9280	 0.0050	   9.9200	 0.0100	  15.2200	 0.0200	  19.640	 0.020	  23.590	 0.030	         	       	           	       	  40.400	 0.200	  34.800	 0.100	  34.100	 0.100	SED
NGC4559_5_spiral_disk_1_0  	  1	189.0027700	+27.9470640000	         	  1.5950	 0.0070	 1.1430000	 0.0060000	  11.9400	 0.0200	   7.8500	 0.0200	  24.290	 0.040	  64.180	 0.070	  62.300	 0.20	  2.7400	 0.0400	   7.1600	 0.0900	  10.4700	 0.0200	  12.090	 0.070	  13.800	 0.400	         	       	           	       	  23.600	 0.100	  20.000	 0.100	  18.800	 0.100	SED
NGC4559_6_spiral_disk_1_0  	  1	189.0246300	+27.9256390000	         	  0.4470	 0.0040	 0.3440000	 0.0030000	   1.8240	 0.0070	   1.2670	 0.0060	   2.930	 0.020	   7.570	 0.020	  12.340	 0.08	  0.6100	 0.0300	   1.4200	 0.0800	   1.8700	 0.0100	   1.940	 0.050	   1.700	 0.200	         	       	           	       	   1.340	 0.090	   2.540	 0.060	   2.840	 0.080	SED
NGC4559_7_spiral_disk_1_0  	  1	189.0218300	+27.9049550000	         	  0.7260	 0.0010	 0.4960000	 0.0010000	   2.0080	 0.0030	   1.1340	 0.0040	   1.120	 0.010	   1.070	 0.020	   1.770	 0.06	  2.0080	 0.0010	   4.7870	 0.0010	   3.3340	 0.0020	   6.239	 0.002	   6.041	 0.005	         	       	           	       	   6.080	 0.070	   5.650	 0.050	   3.650	 0.070	SED
NGC4579_10_spiral_disk_1_0 	  1	189.4379300	+11.8282840000	         	  0.2100	 0.0040	 0.1730000	 0.0020000	  10.5300	 0.0500	   6.4800	 0.0300	   7.180	 0.050	  13.810	 0.090	   9.400	 0.30	  0.9200	 0.0100	   4.4500	 0.0600	   8.6000	 0.1000	  12.200	 0.200	  15.000	 0.300	   9.2700	 0.0900	 2.7300e-13	  4e-15	  22.900	 0.200	  18.600	 0.100	  18.900	 0.200	SED
NGC4579_11_spiral_disk_1_0 	  1	189.4220700	+11.8071630000	         	  0.1430	 0.0010	 0.1359000	 0.0008000	   5.5100	 0.0400	   3.5900	 0.0300	   5.840	 0.050	  16.030	 0.080	  11.100	 0.20	  0.4820	 0.0040	   2.5600	 0.0200	   4.6400	 0.0400	   6.510	 0.050	   7.570	 0.070	   6.9300	 0.0800	 2.5300e-13	  4e-15	  12.300	 0.200	   9.600	 0.100	   8.200	 0.200	SED
NGC4579_12_spiral_disk_1_0 	  1	189.4471900	+11.8255360000	         	  0.1440	 0.0020	 0.1560000	 0.0010000	   4.8500	 0.0400	   3.1200	 0.0300	   4.600	 0.050	  13.100	 0.100	  10.400	 0.30	  0.4850	 0.0030	   2.4600	 0.0100	   4.3100	 0.0200	   5.890	 0.030	   7.360	 0.040	   5.7900	 0.0800	 1.9000e-13	  3e-15	  10.900	 0.200	   9.800	 0.100	   9.000	 0.200	SED
NGC4579_13_spiral_disk_1_0 	  0	189.4597200	+11.8373350000	         	  0.0070	 0.0010	 0.0193000	 0.0007000	   1.1650	 0.0090	   0.6720	 0.0060	   0.120	      	   0.680	 0.020	   0.670	 0.06	  0.0098	       	   0.3450	 0.0020	   0.7960	 0.0030	   1.110	 0.005	   0.676	 0.007	   0.4900	       	 7.5000e-15	       	   0.640	      	   0.730	 0.060	   0.730	      	SED
NGC4579_14_spiral_disk_1_0 	  1	189.4454700	+11.8163960000	         	  0.1580	 0.0010	 0.1390000	 0.0010000	   8.5700	 0.0200	   5.3100	 0.0100	   7.080	 0.050	  16.890	 0.080	  12.600	 0.20	  0.5910	 0.0040	   3.3600	 0.0200	   6.2300	 0.0400	   8.690	 0.060	   9.470	 0.070	   7.6300	 0.0800	 2.5100e-13	  4e-15	  14.800	 0.100	  12.000	 0.100	  10.500	 0.200	SED
NGC4579_15_spiral_disk_1_0 	  1	189.4647100	+11.8249500000	         	  0.0118	 0.0007	 0.0248000	 0.0005000	   0.6300	 0.0100	   0.3250	 0.0070	   0.220	 0.020	   1.030	 0.020	   0.500	 0.07	  0.0093	       	   0.1960	 0.0020	   0.4240	 0.0030	   0.649	 0.005	   0.571	 0.007	   0.3300	       	 7.7000e-15	       	   0.670	      	   0.510	 0.070	   1.000	 0.100	SED
NGC4579_16_spiral_disk_1_0 	  0	189.4569800	+11.8105470000	         	  0.1224	 0.0009	 0.0815000	 0.0006000	   2.5240	 0.0060	   1.5930	 0.0050	   2.550	 0.020	   7.330	 0.030	   4.300	 0.10	  0.1590	 0.0020	   1.1490	 0.0030	   1.9840	 0.0050	   2.770	 0.008	   2.560	 0.010	   1.8200	 0.0600	 5.4000e-14	  3e-15	   3.100	 0.100	   1.830	 0.080	   1.000	 0.100	SED
NGC4579_2_spiral_disk_1_0  	  0	189.3880800	+11.8112250000	         	  0.0065	 0.0001	 0.0165000	 0.0002000	   1.1590	 0.0070	   0.4840	 0.0060	   0.080	      	   0.140	 0.010	   0.360	     	  0.0230	 0.0010	   0.2030	 0.0010	   0.4540	 0.0020	   0.633	 0.003	   0.344	 0.005	   0.3900	       	 8.0000e-15	       	   0.860	 0.070	   0.780	 0.040	   0.620	 0.070	SED
NGC4579_3_spiral_disk_1_0  	  1	189.4040400	+11.8227620000	         	  0.1410	 0.0020	 0.0880000	 0.0010000	   3.7750	 0.0080	   2.5290	 0.0070	   4.430	 0.020	  10.810	 0.020	   8.900	 0.10	  0.2240	 0.0020	   1.3430	 0.0040	   2.4370	 0.0070	   3.472	 0.009	   3.530	 0.010	   3.8800	 0.0600	 1.3700e-13	  3e-15	   4.600	 0.100	   3.530	 0.090	   3.000	 0.100	SED
NGC4579_4_spiral_disk_1_0  	  0	189.4169000	+11.8345790000	         	  0.0880	 0.0050	 0.0520000	 0.0040000	   3.0000	 0.0200	   1.8900	 0.0100	   2.720	 0.030	   8.430	 0.040	   6.100	 0.20	  0.0690	 0.0030	   0.9250	 0.0060	   1.9190	 0.0080	   2.820	 0.010	   2.470	 0.010	   1.8600	 0.0700	 4.4000e-14	  3e-15	   2.400	 0.100	   2.600	 0.100	   1.300	 0.100	SED
NGC4579_5_spiral_disk_1_0  	  0	189.3988000	+11.8053100000	         	  0.0034	 0.0002	 0.0200000	 0.0002000	   1.0200	 0.0100	   0.3780	 0.0080	   0.310	 0.010	   0.210	 0.020	   1.030	 0.06	  0.0092	       	   0.2000	 0.0020	   0.4630	 0.0030	   0.684	 0.004	   0.465	 0.006	   0.3800	       	 7.9000e-15	       	   0.580	      	   0.980	 0.060	   1.600	 0.100	SED
NGC4579_6_spiral_disk_1_0  	  1	189.4190300	+11.8229370000	         	  0.5400	 0.0050	 0.3560000	 0.0040000	   8.9100	 0.0500	   5.2300	 0.0300	   5.690	 0.050	  23.310	 0.080	  18.100	 0.20	  1.0010	 0.0060	   4.2200	 0.0300	   7.4500	 0.0600	  10.740	 0.080	  11.700	 0.100	  13.0200	 0.0900	 4.7200e-13	  4e-15	  14.600	 0.200	  12.500	 0.100	  10.800	 0.200	SED
NGC4579_7_spiral_disk_1_0  	  1	189.4136800	+11.8148860000	         	  0.2710	 0.0020	 0.2140000	 0.0010000	   8.4700	 0.0500	   5.2600	 0.0300	  10.590	 0.060	  34.560	 0.090	  42.200	 0.30	  0.6810	 0.0020	   3.0590	 0.0090	   5.6900	 0.0200	   7.890	 0.030	   8.700	 0.030	  14.6600	 0.0900	 6.1500e-13	  4e-15	  12.700	 0.200	  10.600	 0.100	   8.900	 0.200	SED
NGC4579_8_spiral_disk_1_0  	  1	189.4019600	+11.7941430000	         	  0.0036	 0.0001	 0.0147000	 0.0002000	   0.6250	 0.0080	   0.1860	 0.0070	   0.085	      	   0.480	 0.020	   0.350	     	  0.0090	       	   0.2000	 0.0010	   0.4270	 0.0020	   0.583	 0.003	   0.037	      	   0.3900	       	 8.0000e-15	       	   0.560	      	   0.410	      	   0.600	      	SED
